,tollgate_id,time_window,direction,volume,volume_model0,volume_model1,volume_model2,volume_model3,volume_model4,volume_model5,volume_model6,volume_model7,volume_etc0,volume_etc1,volume_type0,volume_type1,volume_type2,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,A2,A3,B1,B3,C1,C3,dayofweek,hour
124,1,2016-09-19 08:00:00,1,123,0,111,7,1,4,0,0,0,91,32,106,17,0,1007.4,1012.3,12,6.2,26.8,56,0.0,102.49,122.93,123.73,100.38357142857141,148.59,162.9226666666667,0,8
125,2,2016-09-19 08:20:00,0,122,0,111,8,1,2,0,0,0,81,41,0,0,122,1007.4,1012.3,12,6.2,26.8,56,0.0,61.68,125.95,146.15,106.68,182.66,164.03533333333334,0,8
126,3,2016-09-19 08:20:00,0,167,0,146,21,0,0,0,0,0,125,42,0,0,167,1007.4,1012.3,12,6.2,26.8,56,0.0,61.68,125.95,146.15,106.68,182.66,164.03533333333334,0,8
127,3,2016-09-19 08:20:00,1,168,0,147,4,4,13,0,0,0,111,57,147,21,0,1007.4,1012.3,12,6.2,26.8,56,0.0,61.68,125.95,146.15,106.68,182.66,164.03533333333334,0,8
128,1,2016-09-19 08:20:00,0,56,0,49,4,2,1,0,0,0,39,17,0,0,56,1007.4,1012.3,12,6.2,26.8,56,0.0,61.68,125.95,146.15,106.68,182.66,164.03533333333334,0,8
129,1,2016-09-19 08:20:00,1,119,0,106,5,2,4,2,0,0,94,25,105,14,0,1007.4,1012.3,12,6.2,26.8,56,0.0,61.68,125.95,146.15,106.68,182.66,164.03533333333334,0,8
130,2,2016-09-19 08:40:00,0,98,0,91,7,0,0,0,0,0,68,30,0,0,98,1007.4,1012.3,12,6.2,26.8,56,0.0,76.21,125.28,128.91,98.38,147.41,198.08,0,8
131,3,2016-09-19 08:40:00,0,138,0,115,19,2,2,0,0,0,94,44,0,0,138,1007.4,1012.3,12,6.2,26.8,56,0.0,76.21,125.28,128.91,98.38,147.41,198.08,0,8
132,3,2016-09-19 08:40:00,1,161,0,144,8,2,1,5,0,1,97,64,137,24,0,1007.4,1012.3,12,6.2,26.8,56,0.0,76.21,125.28,128.91,98.38,147.41,198.08,0,8
133,1,2016-09-19 08:40:00,0,41,9,30,1,1,0,0,0,0,32,9,0,0,41,1007.4,1012.3,12,6.2,26.8,56,0.0,76.21,125.28,128.91,98.38,147.41,198.08,0,8
134,1,2016-09-19 08:40:00,1,116,0,99,10,0,5,2,0,0,90,26,96,20,0,1007.4,1012.3,12,6.2,26.8,56,0.0,76.21,125.28,128.91,98.38,147.41,198.08,0,8
135,2,2016-09-19 09:00:00,0,89,0,83,5,1,0,0,0,0,74,15,0,0,89,1008.3,1013.3,351,5.3,23.8,72,0.1,66.97,132.03,125.58,116.87,144.51,146.91,0,9
136,3,2016-09-19 09:00:00,0,174,0,143,29,1,1,0,0,0,134,40,0,0,174,1008.3,1013.3,351,5.3,23.8,72,0.1,66.97,132.03,125.58,116.87,144.51,146.91,0,9
137,3,2016-09-19 09:00:00,1,145,0,130,10,3,1,1,0,0,101,44,126,19,0,1008.3,1013.3,351,5.3,23.8,72,0.1,66.97,132.03,125.58,116.87,144.51,146.91,0,9
138,1,2016-09-19 09:00:00,0,50,0,44,6,0,0,0,0,0,32,18,0,0,50,1008.3,1013.3,351,5.3,23.8,72,0.1,66.97,132.03,125.58,116.87,144.51,146.91,0,9
139,1,2016-09-19 09:00:00,1,120,0,114,3,2,0,0,0,1,86,34,99,21,0,1008.3,1013.3,351,5.3,23.8,72,0.1,66.97,132.03,125.58,116.87,144.51,146.91,0,9
140,2,2016-09-19 09:20:00,0,78,0,74,4,0,0,0,0,0,60,18,0,0,78,1008.3,1013.3,351,5.3,23.8,72,0.1,69.78,123.7,117.72730769230768,161.05,173.31,154.67,0,9
141,3,2016-09-19 09:20:00,0,144,0,125,19,0,0,0,0,0,121,23,0,0,144,1008.3,1013.3,351,5.3,23.8,72,0.1,69.78,123.7,117.72730769230768,161.05,173.31,154.67,0,9
142,3,2016-09-19 09:20:00,1,125,0,118,0,6,0,1,0,0,96,29,113,12,0,1008.3,1013.3,351,5.3,23.8,72,0.1,69.78,123.7,117.72730769230768,161.05,173.31,154.67,0,9
143,1,2016-09-19 09:20:00,0,49,0,41,7,0,1,0,0,0,39,10,0,0,49,1008.3,1013.3,351,5.3,23.8,72,0.1,69.78,123.7,117.72730769230768,161.05,173.31,154.67,0,9
144,1,2016-09-19 09:20:00,1,151,0,135,10,1,4,1,0,0,117,34,119,32,0,1008.3,1013.3,351,5.3,23.8,72,0.1,69.78,123.7,117.72730769230768,161.05,173.31,154.67,0,9
145,2,2016-09-19 09:40:00,0,59,0,57,2,0,0,0,0,0,47,12,0,0,59,1008.3,1013.3,351,5.3,23.8,72,0.1,141.19,225.87,125.12,126.62,98.89,183.92,0,9
146,3,2016-09-19 09:40:00,0,148,0,123,23,1,1,0,0,0,120,28,0,0,148,1008.3,1013.3,351,5.3,23.8,72,0.1,141.19,225.87,125.12,126.62,98.89,183.92,0,9
147,3,2016-09-19 09:40:00,1,116,0,106,5,3,0,1,0,1,91,25,99,17,0,1008.3,1013.3,351,5.3,23.8,72,0.1,141.19,225.87,125.12,126.62,98.89,183.92,0,9
148,1,2016-09-19 09:40:00,0,44,0,42,2,0,0,0,0,0,41,3,0,0,44,1008.3,1013.3,351,5.3,23.8,72,0.1,141.19,225.87,125.12,126.62,98.89,183.92,0,9
149,1,2016-09-19 09:40:00,1,131,0,112,12,2,0,3,0,2,104,27,94,37,0,1008.3,1013.3,351,5.3,23.8,72,0.1,141.19,225.87,125.12,126.62,98.89,183.92,0,9
150,2,2016-09-19 10:00:00,0,71,0,69,2,0,0,0,0,0,53,18,0,0,71,1008.3,1013.3,351,5.3,23.8,72,0.1,130.22,194.35,114.69,67.43,156.85,198.36,0,2
151,3,2016-09-19 10:00:00,0,104,0,80,22,1,1,0,0,0,80,24,0,0,104,1008.3,1013.3,351,5.3,23.8,72,0.1,130.22,194.35,114.69,67.43,156.85,198.36,0,2
152,3,2016-09-19 10:00:00,1,117,0,100,8,4,3,2,0,0,91,26,94,23,0,1008.3,1013.3,351,5.3,23.8,72,0.1,130.22,194.35,114.69,67.43,156.85,198.36,0,2
153,1,2016-09-19 10:00:00,0,44,0,38,6,0,0,0,0,0,37,7,0,0,44,1008.3,1013.3,351,5.3,23.8,72,0.1,130.22,194.35,114.69,67.43,156.85,198.36,0,2
154,1,2016-09-19 10:00:00,1,101,0,80,15,3,1,2,0,0,86,15,67,34,0,1008.3,1013.3,351,5.3,23.8,72,0.1,130.22,194.35,114.69,67.43,156.85,198.36,0,2
155,2,2016-09-19 10:20:00,0,88,0,63,25,0,0,0,0,0,77,11,0,0,88,1008.3,1013.3,351,5.3,23.8,72,0.1,121.49,115.72,145.63,77.44,208.0,181.24409090909091,0,2
156,3,2016-09-19 10:20:00,0,111,0,85,25,0,1,0,0,0,89,22,0,0,111,1008.3,1013.3,351,5.3,23.8,72,0.1,121.49,115.72,145.63,77.44,208.0,181.24409090909091,0,2
157,3,2016-09-19 10:20:00,1,87,0,77,3,2,0,5,0,0,70,17,69,18,0,1008.3,1013.3,351,5.3,23.8,72,0.1,121.49,115.72,145.63,77.44,208.0,181.24409090909091,0,2
158,1,2016-09-19 10:20:00,0,44,0,43,1,0,0,0,0,0,38,6,0,0,44,1008.3,1013.3,351,5.3,23.8,72,0.1,121.49,115.72,145.63,77.44,208.0,181.24409090909091,0,2
159,1,2016-09-19 10:20:00,1,105,0,90,9,4,1,1,0,0,85,20,74,31,0,1008.3,1013.3,351,5.3,23.8,72,0.1,121.49,115.72,145.63,77.44,208.0,181.24409090909091,0,2
160,2,2016-09-19 10:40:00,0,65,0,52,12,0,0,0,0,1,51,14,0,0,65,1008.3,1013.3,351,5.3,23.8,72,0.1,67.63,122.3,117.58,91.36,162.33,113.06,0,2
161,3,2016-09-19 10:40:00,0,122,1,86,34,1,0,0,0,0,103,19,0,0,122,1008.3,1013.3,351,5.3,23.8,72,0.1,67.63,122.3,117.58,91.36,162.33,113.06,0,2
162,3,2016-09-19 10:40:00,1,85,0,74,6,4,0,1,0,0,66,19,71,14,0,1008.3,1013.3,351,5.3,23.8,72,0.1,67.63,122.3,117.58,91.36,162.33,113.06,0,2
163,1,2016-09-19 10:40:00,0,44,0,41,2,0,1,0,0,0,34,10,0,0,44,1008.3,1013.3,351,5.3,23.8,72,0.1,67.63,122.3,117.58,91.36,162.33,113.06,0,2
164,1,2016-09-19 10:40:00,1,102,0,87,11,1,0,2,0,1,82,20,72,30,0,1008.3,1013.3,351,5.3,23.8,72,0.1,67.63,122.3,117.58,91.36,162.33,113.06,0,2
165,2,2016-09-19 11:00:00,0,50,0,40,10,0,0,0,0,0,37,13,0,0,50,1008.3,1013.3,351,5.3,23.8,72,0.1,63.53,96.19,124.95370370370372,127.99,167.4,249.29,0,2
166,3,2016-09-19 11:00:00,0,111,0,90,20,0,1,0,0,0,85,26,0,0,111,1008.3,1013.3,351,5.3,23.8,72,0.1,63.53,96.19,124.95370370370372,127.99,167.4,249.29,0,2
167,3,2016-09-19 11:00:00,1,73,0,61,4,4,1,2,0,1,53,20,59,14,0,1008.3,1013.3,351,5.3,23.8,72,0.1,63.53,96.19,124.95370370370372,127.99,167.4,249.29,0,2
168,1,2016-09-19 11:00:00,0,39,0,32,6,1,0,0,0,0,30,9,0,0,39,1008.3,1013.3,351,5.3,23.8,72,0.1,63.53,96.19,124.95370370370372,127.99,167.4,249.29,0,2
169,1,2016-09-19 11:00:00,1,86,0,70,9,2,3,2,0,0,62,24,62,24,0,1008.3,1013.3,351,5.3,23.8,72,0.1,63.53,96.19,124.95370370370372,127.99,167.4,249.29,0,2
170,2,2016-09-19 11:20:00,0,61,0,53,8,0,0,0,0,0,47,14,0,0,61,1008.3,1013.3,351,5.3,23.8,72,0.1,57.95,110.79,95.97,94.54,137.77,111.96,0,2
171,3,2016-09-19 11:20:00,0,82,0,61,18,0,3,0,0,0,67,15,0,0,82,1008.3,1013.3,351,5.3,23.8,72,0.1,57.95,110.79,95.97,94.54,137.77,111.96,0,2
172,3,2016-09-19 11:20:00,1,72,0,59,6,5,0,2,0,0,50,22,58,14,0,1008.3,1013.3,351,5.3,23.8,72,0.1,57.95,110.79,95.97,94.54,137.77,111.96,0,2
173,1,2016-09-19 11:20:00,0,30,0,25,5,0,0,0,0,0,23,7,0,0,30,1008.3,1013.3,351,5.3,23.8,72,0.1,57.95,110.79,95.97,94.54,137.77,111.96,0,2
174,1,2016-09-19 11:20:00,1,76,0,65,8,2,1,0,0,0,59,17,57,19,0,1008.3,1013.3,351,5.3,23.8,72,0.1,57.95,110.79,95.97,94.54,137.77,111.96,0,2
175,2,2016-09-19 11:40:00,0,46,0,39,7,0,0,0,0,0,37,9,0,0,46,1008.3,1013.3,351,5.3,23.8,72,0.1,56.24,106.3,115.18,77.55,178.71703703703704,141.79,0,2
176,3,2016-09-19 11:40:00,0,91,0,72,17,0,2,0,0,0,71,20,0,0,91,1008.3,1013.3,351,5.3,23.8,72,0.1,56.24,106.3,115.18,77.55,178.71703703703704,141.79,0,2
177,3,2016-09-19 11:40:00,1,73,0,63,4,2,0,4,0,0,55,18,58,15,0,1008.3,1013.3,351,5.3,23.8,72,0.1,56.24,106.3,115.18,77.55,178.71703703703704,141.79,0,2
178,1,2016-09-19 11:40:00,0,34,0,32,1,0,0,0,0,1,24,10,0,0,34,1008.3,1013.3,351,5.3,23.8,72,0.1,56.24,106.3,115.18,77.55,178.71703703703704,141.79,0,2
179,1,2016-09-19 11:40:00,1,100,0,76,11,1,3,9,0,0,78,22,70,30,0,1008.3,1013.3,351,5.3,23.8,72,0.1,56.24,106.3,115.18,77.55,178.71703703703704,141.79,0,2
180,2,2016-09-19 12:00:00,0,87,0,70,17,0,0,0,0,0,69,18,0,0,87,1010.4,1015.4,302,2.3,20.8,92,1.1,76.94,96.76,103.9,95.61,155.72,156.13157894736844,0,2
181,3,2016-09-19 12:00:00,0,104,0,84,19,0,1,0,0,0,73,31,0,0,104,1010.4,1015.4,302,2.3,20.8,92,1.1,76.94,96.76,103.9,95.61,155.72,156.13157894736844,0,2
182,3,2016-09-19 12:00:00,1,94,0,86,3,3,0,2,0,0,70,24,80,14,0,1010.4,1015.4,302,2.3,20.8,92,1.1,76.94,96.76,103.9,95.61,155.72,156.13157894736844,0,2
183,1,2016-09-19 12:00:00,0,45,0,43,2,0,0,0,0,0,37,8,0,0,45,1010.4,1015.4,302,2.3,20.8,92,1.1,76.94,96.76,103.9,95.61,155.72,156.13157894736844,0,2
184,1,2016-09-19 12:00:00,1,99,0,79,15,3,1,1,0,0,79,20,67,32,0,1010.4,1015.4,302,2.3,20.8,92,1.1,76.94,96.76,103.9,95.61,155.72,156.13157894736844,0,2
185,2,2016-09-19 12:20:00,0,66,0,52,14,0,0,0,0,0,48,18,0,0,66,1010.4,1015.4,302,2.3,20.8,92,1.1,66.7,89.49,106.06,112.17,221.98,190.68,0,2
186,3,2016-09-19 12:20:00,0,91,0,66,24,0,1,0,0,0,72,19,0,0,91,1010.4,1015.4,302,2.3,20.8,92,1.1,66.7,89.49,106.06,112.17,221.98,190.68,0,2
187,3,2016-09-19 12:20:00,1,86,0,75,3,1,1,6,0,0,66,20,66,20,0,1010.4,1015.4,302,2.3,20.8,92,1.1,66.7,89.49,106.06,112.17,221.98,190.68,0,2
188,1,2016-09-19 12:20:00,0,44,0,40,2,2,0,0,0,0,30,14,0,0,44,1010.4,1015.4,302,2.3,20.8,92,1.1,66.7,89.49,106.06,112.17,221.98,190.68,0,2
189,1,2016-09-19 12:20:00,1,70,0,61,6,0,0,3,0,0,56,14,45,25,0,1010.4,1015.4,302,2.3,20.8,92,1.1,66.7,89.49,106.06,112.17,221.98,190.68,0,2
190,2,2016-09-19 12:40:00,0,69,0,57,12,0,0,0,0,0,55,14,0,0,69,1010.4,1015.4,302,2.3,20.8,92,1.1,59.57,97.31,139.7,120.52,145.98,153.22,0,2
191,3,2016-09-19 12:40:00,0,122,0,105,13,1,3,0,0,0,99,23,0,0,122,1010.4,1015.4,302,2.3,20.8,92,1.1,59.57,97.31,139.7,120.52,145.98,153.22,0,2
192,3,2016-09-19 12:40:00,1,94,0,85,3,5,0,1,0,0,72,22,77,17,0,1010.4,1015.4,302,2.3,20.8,92,1.1,59.57,97.31,139.7,120.52,145.98,153.22,0,2
193,1,2016-09-19 12:40:00,0,53,0,48,3,1,1,0,0,0,35,18,0,0,53,1010.4,1015.4,302,2.3,20.8,92,1.1,59.57,97.31,139.7,120.52,145.98,153.22,0,2
194,1,2016-09-19 12:40:00,1,79,0,59,9,5,4,2,0,0,64,15,53,26,0,1010.4,1015.4,302,2.3,20.8,92,1.1,59.57,97.31,139.7,120.52,145.98,153.22,0,2
195,2,2016-09-19 13:00:00,0,81,0,68,9,1,3,0,0,0,55,26,0,0,81,1010.4,1015.4,302,2.3,20.8,92,1.1,58.0,113.08,122.48807692307692,148.65,189.12,207.23,0,3
196,3,2016-09-19 13:00:00,0,117,0,102,12,1,2,0,0,0,85,32,0,0,117,1010.4,1015.4,302,2.3,20.8,92,1.1,58.0,113.08,122.48807692307692,148.65,189.12,207.23,0,3
197,3,2016-09-19 13:00:00,1,91,0,82,5,2,0,2,0,0,69,22,77,14,0,1010.4,1015.4,302,2.3,20.8,92,1.1,58.0,113.08,122.48807692307692,148.65,189.12,207.23,0,3
198,1,2016-09-19 13:00:00,0,57,0,48,7,2,0,0,0,0,40,17,0,0,57,1010.4,1015.4,302,2.3,20.8,92,1.1,58.0,113.08,122.48807692307692,148.65,189.12,207.23,0,3
199,1,2016-09-19 13:00:00,1,100,0,79,14,1,1,5,0,0,85,15,68,32,0,1010.4,1015.4,302,2.3,20.8,92,1.1,58.0,113.08,122.48807692307692,148.65,189.12,207.23,0,3
200,2,2016-09-19 13:20:00,0,95,0,77,9,2,7,0,0,0,66,29,0,0,95,1010.4,1015.4,302,2.3,20.8,92,1.1,64.92,150.16,124.98,107.41,140.26,168.59708333333333,0,3
201,3,2016-09-19 13:20:00,0,107,0,80,23,0,4,0,0,0,84,23,0,0,107,1010.4,1015.4,302,2.3,20.8,92,1.1,64.92,150.16,124.98,107.41,140.26,168.59708333333333,0,3
202,3,2016-09-19 13:20:00,1,110,0,99,5,3,1,2,0,0,84,26,89,21,0,1010.4,1015.4,302,2.3,20.8,92,1.1,64.92,150.16,124.98,107.41,140.26,168.59708333333333,0,3
203,1,2016-09-19 13:20:00,0,61,0,54,6,1,0,0,0,0,44,17,0,0,61,1010.4,1015.4,302,2.3,20.8,92,1.1,64.92,150.16,124.98,107.41,140.26,168.59708333333333,0,3
204,1,2016-09-19 13:20:00,1,108,0,85,7,3,6,7,0,0,85,23,77,31,0,1010.4,1015.4,302,2.3,20.8,92,1.1,64.92,150.16,124.98,107.41,140.26,168.59708333333333,0,3
205,2,2016-09-19 13:40:00,0,67,0,52,13,1,0,0,0,1,47,20,0,0,67,1010.4,1015.4,302,2.3,20.8,92,1.1,61.03,106.67,127.77,143.17,139.49,195.39,0,3
206,3,2016-09-19 13:40:00,0,131,0,104,26,0,1,0,0,0,104,27,0,0,131,1010.4,1015.4,302,2.3,20.8,92,1.1,61.03,106.67,127.77,143.17,139.49,195.39,0,3
207,3,2016-09-19 13:40:00,1,100,0,94,3,1,1,1,0,0,76,24,81,19,0,1010.4,1015.4,302,2.3,20.8,92,1.1,61.03,106.67,127.77,143.17,139.49,195.39,0,3
208,1,2016-09-19 13:40:00,0,53,0,51,2,0,0,0,0,0,36,17,0,0,53,1010.4,1015.4,302,2.3,20.8,92,1.1,61.03,106.67,127.77,143.17,139.49,195.39,0,3
209,1,2016-09-19 13:40:00,1,106,0,88,10,2,2,4,0,0,79,27,79,27,0,1010.4,1015.4,302,2.3,20.8,92,1.1,61.03,106.67,127.77,143.17,139.49,195.39,0,3
210,2,2016-09-19 14:00:00,0,66,0,52,13,1,0,0,0,0,54,12,0,0,66,1010.4,1015.4,302,2.3,20.8,92,1.1,50.65,80.38,128.83,100.91,207.1,118.84,0,3
211,3,2016-09-19 14:00:00,0,100,0,78,21,0,1,0,0,0,79,21,0,0,100,1010.4,1015.4,302,2.3,20.8,92,1.1,50.65,80.38,128.83,100.91,207.1,118.84,0,3
212,3,2016-09-19 14:00:00,1,95,0,80,2,7,2,4,0,0,69,26,79,16,0,1010.4,1015.4,302,2.3,20.8,92,1.1,50.65,80.38,128.83,100.91,207.1,118.84,0,3
213,1,2016-09-19 14:00:00,0,55,0,50,4,1,0,0,0,0,40,15,0,0,55,1010.4,1015.4,302,2.3,20.8,92,1.1,50.65,80.38,128.83,100.91,207.1,118.84,0,3
214,1,2016-09-19 14:00:00,1,101,0,94,7,0,0,0,0,0,75,26,83,18,0,1010.4,1015.4,302,2.3,20.8,92,1.1,50.65,80.38,128.83,100.91,207.1,118.84,0,3
215,2,2016-09-19 14:20:00,0,62,0,54,6,1,1,0,0,0,46,16,0,0,62,1010.4,1015.4,302,2.3,20.8,92,1.1,57.77,121.45,141.98,71.33,204.26280000000003,104.7,0,3
216,3,2016-09-19 14:20:00,0,84,0,64,18,0,2,0,0,0,64,20,0,0,84,1010.4,1015.4,302,2.3,20.8,92,1.1,57.77,121.45,141.98,71.33,204.26280000000003,104.7,0,3
217,3,2016-09-19 14:20:00,1,99,0,93,3,1,0,2,0,0,71,28,89,10,0,1010.4,1015.4,302,2.3,20.8,92,1.1,57.77,121.45,141.98,71.33,204.26280000000003,104.7,0,3
218,1,2016-09-19 14:20:00,0,52,0,46,5,1,0,0,0,0,42,10,0,0,52,1010.4,1015.4,302,2.3,20.8,92,1.1,57.77,121.45,141.98,71.33,204.26280000000003,104.7,0,3
219,1,2016-09-19 14:20:00,1,100,0,78,11,4,3,4,0,0,81,19,72,28,0,1010.4,1015.4,302,2.3,20.8,92,1.1,57.77,121.45,141.98,71.33,204.26280000000003,104.7,0,3
220,2,2016-09-19 14:40:00,0,79,0,70,6,2,1,0,0,0,58,21,0,0,79,1010.4,1015.4,302,2.3,20.8,92,1.1,77.95,112.32,178.95,92.1,184.66,140.98,0,3
221,3,2016-09-19 14:40:00,0,107,0,83,21,2,1,0,0,0,81,26,0,0,107,1010.4,1015.4,302,2.3,20.8,92,1.1,77.95,112.32,178.95,92.1,184.66,140.98,0,3
222,3,2016-09-19 14:40:00,1,93,0,86,4,1,0,2,0,0,72,21,80,13,0,1010.4,1015.4,302,2.3,20.8,92,1.1,77.95,112.32,178.95,92.1,184.66,140.98,0,3
223,1,2016-09-19 14:40:00,0,52,0,49,3,0,0,0,0,0,38,14,0,0,52,1010.4,1015.4,302,2.3,20.8,92,1.1,77.95,112.32,178.95,92.1,184.66,140.98,0,3
224,1,2016-09-19 14:40:00,1,101,0,86,12,0,1,1,0,1,83,18,78,23,0,1010.4,1015.4,302,2.3,20.8,92,1.1,77.95,112.32,178.95,92.1,184.66,140.98,0,3
225,2,2016-09-19 15:00:00,0,77,0,59,17,0,1,0,0,0,58,19,0,0,77,1011.1,1016.1,18,2.6,21.4,80,0.0,67.13,95.13,121.44,137.59,146.36,174.16130434782607,0,3
226,3,2016-09-19 15:00:00,0,117,0,94,22,0,1,0,0,0,90,27,0,0,117,1011.1,1016.1,18,2.6,21.4,80,0.0,67.13,95.13,121.44,137.59,146.36,174.16130434782607,0,3
227,3,2016-09-19 15:00:00,1,75,0,69,2,3,1,0,0,0,56,19,66,9,0,1011.1,1016.1,18,2.6,21.4,80,0.0,67.13,95.13,121.44,137.59,146.36,174.16130434782607,0,3
228,1,2016-09-19 15:00:00,0,48,0,44,3,1,0,0,0,0,33,15,0,0,48,1011.1,1016.1,18,2.6,21.4,80,0.0,67.13,95.13,121.44,137.59,146.36,174.16130434782607,0,3
229,1,2016-09-19 15:00:00,1,77,0,73,2,2,0,0,0,0,60,17,63,14,0,1011.1,1016.1,18,2.6,21.4,80,0.0,67.13,95.13,121.44,137.59,146.36,174.16130434782607,0,3
230,2,2016-09-19 15:20:00,0,67,0,58,9,0,0,0,0,0,52,15,0,0,67,1011.1,1016.1,18,2.6,21.4,80,0.0,74.2,113.89,117.98,124.14,145.37,185.19,0,3
231,3,2016-09-19 15:20:00,0,109,0,90,18,0,1,0,0,0,81,28,0,0,109,1011.1,1016.1,18,2.6,21.4,80,0.0,74.2,113.89,117.98,124.14,145.37,185.19,0,3
232,3,2016-09-19 15:20:00,1,95,0,86,2,3,3,1,0,0,75,20,82,13,0,1011.1,1016.1,18,2.6,21.4,80,0.0,74.2,113.89,117.98,124.14,145.37,185.19,0,3
233,1,2016-09-19 15:20:00,0,57,0,52,3,2,0,0,0,0,49,8,0,0,57,1011.1,1016.1,18,2.6,21.4,80,0.0,74.2,113.89,117.98,124.14,145.37,185.19,0,3
234,1,2016-09-19 15:20:00,1,104,0,88,11,3,1,1,0,0,86,18,74,30,0,1011.1,1016.1,18,2.6,21.4,80,0.0,74.2,113.89,117.98,124.14,145.37,185.19,0,3
235,2,2016-09-19 15:40:00,0,74,0,62,12,0,0,0,0,0,60,14,0,0,74,1011.1,1016.1,18,2.6,21.4,80,0.0,69.52,142.42,150.63,113.59,197.355,178.37920000000003,0,3
236,3,2016-09-19 15:40:00,0,115,0,96,19,0,0,0,0,0,82,33,0,0,115,1011.1,1016.1,18,2.6,21.4,80,0.0,69.52,142.42,150.63,113.59,197.355,178.37920000000003,0,3
237,3,2016-09-19 15:40:00,1,83,0,74,3,5,0,1,0,0,64,19,75,8,0,1011.1,1016.1,18,2.6,21.4,80,0.0,69.52,142.42,150.63,113.59,197.355,178.37920000000003,0,3
238,1,2016-09-19 15:40:00,0,43,0,38,5,0,0,0,0,0,33,10,0,0,43,1011.1,1016.1,18,2.6,21.4,80,0.0,69.52,142.42,150.63,113.59,197.355,178.37920000000003,0,3
239,1,2016-09-19 15:40:00,1,92,0,82,7,1,1,1,0,0,71,21,74,18,0,1011.1,1016.1,18,2.6,21.4,80,0.0,69.52,142.42,150.63,113.59,197.355,178.37920000000003,0,3
240,2,2016-09-19 16:00:00,0,76,0,66,10,0,0,0,0,0,60,16,0,0,76,1011.1,1016.1,18,2.6,21.4,80,0.0,73.91,112.25,94.86,85.64,122.58,149.83,0,3
241,3,2016-09-19 16:00:00,0,123,0,102,19,0,2,0,0,0,96,27,0,0,123,1011.1,1016.1,18,2.6,21.4,80,0.0,73.91,112.25,94.86,85.64,122.58,149.83,0,3
242,3,2016-09-19 16:00:00,1,101,0,98,3,0,0,0,0,0,75,26,94,7,0,1011.1,1016.1,18,2.6,21.4,80,0.0,73.91,112.25,94.86,85.64,122.58,149.83,0,3
243,1,2016-09-19 16:00:00,0,42,0,38,3,1,0,0,0,0,31,11,0,0,42,1011.1,1016.1,18,2.6,21.4,80,0.0,73.91,112.25,94.86,85.64,122.58,149.83,0,3
244,1,2016-09-19 16:00:00,1,110,0,99,7,1,1,2,0,0,83,27,90,20,0,1011.1,1016.1,18,2.6,21.4,80,0.0,73.91,112.25,94.86,85.64,122.58,149.83,0,3
245,2,2016-09-19 16:20:00,0,86,0,85,1,0,0,0,0,0,63,23,0,0,86,1011.1,1016.1,18,2.6,21.4,80,0.0,97.09,105.44,132.2874074074074,72.97,173.2,145.61,0,3
246,3,2016-09-19 16:20:00,0,111,1,95,14,0,1,0,0,0,85,26,0,0,111,1011.1,1016.1,18,2.6,21.4,80,0.0,97.09,105.44,132.2874074074074,72.97,173.2,145.61,0,3
247,3,2016-09-19 16:20:00,1,90,0,82,4,1,1,2,0,0,77,13,78,12,0,1011.1,1016.1,18,2.6,21.4,80,0.0,97.09,105.44,132.2874074074074,72.97,173.2,145.61,0,3
248,1,2016-09-19 16:20:00,0,46,0,42,3,0,1,0,0,0,35,11,0,0,46,1011.1,1016.1,18,2.6,21.4,80,0.0,97.09,105.44,132.2874074074074,72.97,173.2,145.61,0,3
249,1,2016-09-19 16:20:00,1,122,0,109,11,0,2,0,0,0,93,29,104,18,0,1011.1,1016.1,18,2.6,21.4,80,0.0,97.09,105.44,132.2874074074074,72.97,173.2,145.61,0,3
250,2,2016-09-19 16:40:00,0,99,0,86,12,1,0,0,0,0,77,22,0,0,99,1011.1,1016.1,18,2.6,21.4,80,0.0,84.96,103.36,102.5,97.8,150.27,154.1,0,3
251,3,2016-09-19 16:40:00,0,116,0,89,26,0,1,0,0,0,88,28,0,0,116,1011.1,1016.1,18,2.6,21.4,80,0.0,84.96,103.36,102.5,97.8,150.27,154.1,0,3
252,3,2016-09-19 16:40:00,1,115,0,105,7,3,0,0,0,0,83,32,106,9,0,1011.1,1016.1,18,2.6,21.4,80,0.0,84.96,103.36,102.5,97.8,150.27,154.1,0,3
253,1,2016-09-19 16:40:00,0,55,0,52,2,0,1,0,0,0,36,19,0,0,55,1011.1,1016.1,18,2.6,21.4,80,0.0,84.96,103.36,102.5,97.8,150.27,154.1,0,3
254,1,2016-09-19 16:40:00,1,116,0,104,7,3,1,1,0,0,82,34,98,18,0,1011.1,1016.1,18,2.6,21.4,80,0.0,84.96,103.36,102.5,97.8,150.27,154.1,0,3
255,2,2016-09-19 17:00:00,0,85,0,74,8,1,2,0,0,0,68,17,0,0,85,1011.1,1016.1,18,2.6,21.4,80,0.0,63.53,115.72,96.88,106.31,139.96,215.29,0,3
256,3,2016-09-19 17:00:00,0,110,0,90,18,0,2,0,0,0,88,22,0,0,110,1011.1,1016.1,18,2.6,21.4,80,0.0,63.53,115.72,96.88,106.31,139.96,215.29,0,3
257,3,2016-09-19 17:00:00,1,86,0,79,3,1,2,1,0,0,60,26,77,9,0,1011.1,1016.1,18,2.6,21.4,80,0.0,63.53,115.72,96.88,106.31,139.96,215.29,0,3
