"tollgate_id","time_window","direction","volume","volume_model0","volume_model1","volume_model2","volume_model3","volume_model4","volume_model5","volume_model6","volume_model7","volume_etc0","volume_etc1","volume_type0","volume_type1","volume_type2"
"1","2016-09-19 19:20:00","1","44","0","38","6","0","0","0","0","0","35","9","36","8","0"
"2","2016-09-19 19:20:00","0","49","0","41","8","0","0","0","0","0","37","12","0","0","49"
"3","2016-09-19 19:40:00","0","50","0","42","8","0","0","0","0","0","39","11","0","0","50"
"3","2016-09-19 19:40:00","1","46","0","43","2","1","0","0","0","0","35","11","44","2","0"
"1","2016-09-19 19:40:00","0","27","1","24","2","0","0","0","0","0","21","6","0","0","27"
"1","2016-09-19 19:40:00","1","41","0","37","2","1","0","1","0","0","29","12","35","6","0"
"2","2016-09-19 19:40:00","0","41","0","29","12","0","0","0","0","0","34","7","0","0","41"
"3","2016-09-19 20:00:00","0","55","0","46","9","0","0","0","0","0","42","13","0","0","55"
"3","2016-09-19 20:00:00","1","32","0","30","1","0","1","0","0","0","23","9","29","3","0"
"1","2016-09-19 20:00:00","0","17","0","17","0","0","0","0","0","0","11","6","0","0","17"
"1","2016-09-19 20:00:00","1","48","0","37","6","2","0","3","0","0","40","8","31","17","0"
"2","2016-09-19 20:00:00","0","56","0","43","12","0","1","0","0","0","47","9","0","0","56"
"3","2016-09-19 20:20:00","0","29","0","20","9","0","0","0","0","0","23","6","0","0","29"
"3","2016-09-19 20:20:00","1","40","0","39","1","0","0","0","0","0","27","13","40","0","0"
"1","2016-09-19 20:20:00","0","16","0","15","1","0","0","0","0","0","12","4","0","0","16"
"1","2016-09-19 20:20:00","1","34","0","31","0","1","0","2","0","0","28","6","29","5","0"
"2","2016-09-19 20:20:00","0","21","0","16","5","0","0","0","0","0","17","4","0","0","21"
"3","2016-09-19 20:40:00","0","41","0","29","12","0","0","0","0","0","36","5","0","0","41"
"3","2016-09-19 20:40:00","1","42","0","37","3","1","1","0","0","0","31","11","35","7","0"
"1","2016-09-19 20:40:00","0","17","0","17","0","0","0","0","0","0","13","4","0","0","17"
"1","2016-09-19 20:40:00","1","39","0","36","2","0","0","1","0","0","28","11","34","5","0"
"2","2016-09-19 20:40:00","0","35","0","27","8","0","0","0","0","0","26","9","0","0","35"
"3","2016-09-19 21:00:00","0","32","0","19","13","0","0","0","0","0","27","5","0","0","32"
"3","2016-09-19 21:00:00","1","30","0","27","0","2","0","1","0","0","25","5","28","2","0"
"1","2016-09-19 21:00:00","0","17","0","14","3","0","0","0","0","0","13","4","0","0","17"
"1","2016-09-19 21:00:00","1","24","0","21","2","1","0","0","0","0","16","8","17","7","0"
"2","2016-09-19 21:00:00","0","29","0","21","8","0","0","0","0","0","23","6","0","0","29"
"3","2016-09-19 21:20:00","0","34","0","23","11","0","0","0","0","0","28","6","0","0","34"
"3","2016-09-19 21:20:00","1","37","0","32","3","1","0","1","0","0","26","11","32","5","0"
"1","2016-09-19 21:20:00","0","22","0","18","4","0","0","0","0","0","13","9","0","0","22"
"1","2016-09-19 21:20:00","1","35","0","30","4","0","0","1","0","0","25","10","31","4","0"
"2","2016-09-19 21:20:00","0","20","0","15","5","0","0","0","0","0","14","6","0","0","20"
"3","2016-09-19 21:40:00","0","30","0","17","13","0","0","0","0","0","27","3","0","0","30"
"3","2016-09-19 21:40:00","1","33","0","31","0","1","0","1","0","0","23","10","23","10","0"
"1","2016-09-19 21:40:00","0","5","0","4","1","0","0","0","0","0","4","1","0","0","5"
"1","2016-09-19 21:40:00","1","30","0","25","3","0","0","0","0","2","22","8","25","5","0"
"2","2016-09-19 21:40:00","0","24","0","20","4","0","0","0","0","0","20","4","0","0","24"
"3","2016-09-19 22:00:00","0","22","0","16","6","0","0","0","0","0","15","7","0","0","22"
"3","2016-09-19 22:00:00","1","16","0","15","0","0","0","1","0","0","11","5","15","1","0"
"1","2016-09-19 22:00:00","0","4","0","4","0","0","0","0","0","0","4","0","0","0","4"
"1","2016-09-19 22:00:00","1","21","0","14","3","2","0","2","0","0","17","4","14","7","0"
"2","2016-09-19 22:00:00","0","21","0","16","5","0","0","0","0","0","16","5","0","0","21"
"3","2016-09-19 22:20:00","0","24","0","15","9","0","0","0","0","0","19","5","0","0","24"
"3","2016-09-19 22:20:00","1","13","0","10","0","1","0","2","0","0","10","3","10","3","0"
"1","2016-09-19 22:20:00","0","9","0","9","0","0","0","0","0","0","7","2","0","0","9"
"1","2016-09-19 22:20:00","1","24","0","20","1","0","1","2","0","0","18","6","20","4","0"
"2","2016-09-19 22:20:00","0","12","0","7","5","0","0","0","0","0","10","2","0","0","12"
"3","2016-09-19 22:40:00","0","12","0","9","3","0","0","0","0","0","9","3","0","0","12"
"3","2016-09-19 22:40:00","1","21","0","21","0","0","0","0","0","0","17","4","20","1","0"
"1","2016-09-19 22:40:00","0","3","0","3","0","0","0","0","0","0","1","2","0","0","3"
"1","2016-09-19 22:40:00","1","23","0","17","2","1","0","3","0","0","15","8","17","6","0"
"2","2016-09-19 22:40:00","0","24","0","11","13","0","0","0","0","0","18","6","0","0","24"
"3","2016-09-19 23:00:00","0","6","0","5","1","0","0","0","0","0","5","1","0","0","6"
"3","2016-09-19 23:00:00","1","7","0","7","0","0","0","0","0","0","5","2","7","0","0"
"1","2016-09-19 23:00:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"1","2016-09-19 23:00:00","1","16","0","12","2","0","0","2","0","0","14","2","11","5","0"
"2","2016-09-19 23:00:00","0","16","0","13","3","0","0","0","0","0","12","4","0","0","16"
"3","2016-09-19 23:20:00","0","11","0","7","4","0","0","0","0","0","11","0","0","0","11"
"3","2016-09-19 23:20:00","1","11","0","11","0","0","0","0","0","0","6","5","11","0","0"
"1","2016-09-19 23:20:00","0","7","0","5","2","0","0","0","0","0","6","1","0","0","7"
"1","2016-09-19 23:20:00","1","10","0","6","2","0","0","2","0","0","8","2","5","5","0"
"2","2016-09-19 23:20:00","0","6","0","0","5","0","1","0","0","0","5","1","0","0","6"
"3","2016-09-19 23:40:00","0","22","0","14","8","0","0","0","0","0","18","4","0","0","22"
"3","2016-09-19 23:40:00","1","16","0","13","0","0","1","2","0","0","11","5","13","3","0"
"1","2016-09-19 23:40:00","0","6","0","5","0","0","1","0","0","0","4","2","0","0","6"
"1","2016-09-19 23:40:00","1","13","0","11","0","2","0","0","0","0","10","3","9","4","0"
"2","2016-09-19 23:40:00","0","12","0","8","4","0","0","0","0","0","9","3","0","0","12"
"3","2016-09-20 00:00:00","0","17","0","15","2","0","0","0","0","0","15","2","0","0","17"
"3","2016-09-20 00:00:00","1","231","0","211","11","5","0","3","0","1","172","59","210","21","0"
"1","2016-09-20 00:00:00","0","14","0","11","1","0","1","1","0","0","13","1","0","0","14"
"1","2016-09-20 00:00:00","1","139","0","111","11","4","8","3","0","2","114","25","101","38","0"
"2","2016-09-20 00:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 00:20:00","0","13","0","10","2","1","0","0","0","0","13","0","0","0","13"
"3","2016-09-20 00:20:00","1","148","0","139","2","3","1","1","0","2","99","49","135","13","0"
"1","2016-09-20 00:20:00","0","13","0","10","0","1","0","2","0","0","13","0","0","0","13"
"1","2016-09-20 00:20:00","1","80","0","54","8","5","9","2","0","2","69","11","56","24","0"
"2","2016-09-20 00:20:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-09-20 00:40:00","0","17","0","13","1","0","0","2","0","1","17","0","0","0","17"
"3","2016-09-20 00:40:00","1","92","0","83","3","3","2","1","0","0","67","25","82","10","0"
"1","2016-09-20 00:40:00","0","7","0","7","0","0","0","0","0","0","6","1","0","0","7"
"1","2016-09-20 00:40:00","1","37","0","26","5","3","2","1","0","0","30","7","27","10","0"
"2","2016-09-20 00:40:00","0","2","0","2","0","0","0","0","0","0","0","2","0","0","2"
"3","2016-09-20 01:00:00","0","15","0","14","0","1","0","0","0","0","14","1","0","0","15"
"3","2016-09-20 01:00:00","1","9","0","7","1","0","0","1","0","0","7","2","7","2","0"
"1","2016-09-20 01:00:00","0","6","0","4","1","0","0","1","0","0","4","2","0","0","6"
"1","2016-09-20 01:00:00","1","6","0","4","0","1","0","1","0","0","6","0","3","3","0"
"2","2016-09-20 01:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 01:20:00","0","14","0","12","0","0","0","2","0","0","12","2","0","0","14"
"3","2016-09-20 01:20:00","1","10","0","10","0","0","0","0","0","0","9","1","8","2","0"
"1","2016-09-20 01:20:00","0","5","0","3","0","2","0","0","0","0","4","1","0","0","5"
"1","2016-09-20 01:20:00","1","8","0","6","1","1","0","0","0","0","8","0","3","5","0"
"2","2016-09-20 01:20:00","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1"
"3","2016-09-20 01:40:00","0","18","0","15","3","0","0","0","0","0","17","1","0","0","18"
"3","2016-09-20 01:40:00","1","5","0","3","1","1","0","0","0","0","4","1","3","2","0"
"1","2016-09-20 01:40:00","0","5","0","4","0","0","0","1","0","0","4","1","0","0","5"
"1","2016-09-20 01:40:00","1","11","0","10","0","1","0","0","0","0","10","1","8","3","0"
"2","2016-09-20 01:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 02:00:00","0","12","0","9","1","0","0","0","0","2","11","1","0","0","12"
"3","2016-09-20 02:00:00","1","4","0","3","0","1","0","0","0","0","4","0","3","1","0"
"1","2016-09-20 02:00:00","0","6","0","2","0","1","0","3","0","0","6","0","0","0","6"
"1","2016-09-20 02:00:00","1","8","0","5","0","2","1","0","0","0","7","1","2","6","0"
"2","2016-09-20 02:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 02:20:00","0","17","0","15","0","1","0","1","0","0","17","0","0","0","17"
"3","2016-09-20 02:20:00","1","4","0","2","1","0","0","1","0","0","3","1","2","2","0"
"1","2016-09-20 02:20:00","0","9","0","4","2","1","0","2","0","0","7","2","0","0","9"
"1","2016-09-20 02:20:00","1","12","0","6","0","4","0","2","0","0","11","1","4","8","0"
"2","2016-09-20 02:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 02:40:00","0","13","0","11","1","1","0","0","0","0","10","3","0","0","13"
"3","2016-09-20 02:40:00","1","8","0","6","1","0","0","1","0","0","7","1","3","5","0"
"1","2016-09-20 02:40:00","0","7","0","4","1","0","0","2","0","0","7","0","0","0","7"
"1","2016-09-20 02:40:00","1","8","0","6","0","0","0","2","0","0","7","1","4","4","0"
"2","2016-09-20 02:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 03:00:00","0","7","0","6","0","0","0","1","0","0","6","1","0","0","7"
"3","2016-09-20 03:00:00","1","6","0","3","1","0","0","2","0","0","6","0","2","4","0"
"1","2016-09-20 03:00:00","0","10","0","2","2","2","1","3","0","0","10","0","0","0","10"
"1","2016-09-20 03:00:00","1","2","0","1","0","0","0","1","0","0","2","0","0","2","0"
"2","2016-09-20 03:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 03:20:00","0","8","0","6","1","1","0","0","0","0","8","0","0","0","8"
"3","2016-09-20 03:20:00","1","3","0","0","1","0","0","2","0","0","3","0","0","3","0"
"1","2016-09-20 03:20:00","0","8","0","2","2","1","0","3","0","0","8","0","0","0","8"
"1","2016-09-20 03:20:00","1","13","0","10","2","0","1","0","0","0","13","0","1","12","0"
"2","2016-09-20 03:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 03:40:00","0","11","0","10","0","0","0","1","0","0","11","0","0","0","11"
"3","2016-09-20 03:40:00","1","6","0","3","1","2","0","0","0","0","5","1","3","3","0"
"1","2016-09-20 03:40:00","0","5","0","2","1","1","0","1","0","0","5","0","0","0","5"
"1","2016-09-20 03:40:00","1","18","0","16","0","1","0","1","0","0","18","0","4","14","0"
"2","2016-09-20 03:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 04:00:00","0","10","0","9","1","0","0","0","0","0","8","2","0","0","10"
"3","2016-09-20 04:00:00","1","6","0","3","0","2","0","1","0","0","6","0","2","4","0"
"1","2016-09-20 04:00:00","0","11","0","4","2","4","0","1","0","0","11","0","0","0","11"
"1","2016-09-20 04:00:00","1","20","0","14","2","1","0","3","0","0","20","0","7","13","0"
"2","2016-09-20 04:00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 04:20:00","0","9","0","5","2","2","0","0","0","0","9","0","0","0","9"
"3","2016-09-20 04:20:00","1","6","0","4","1","0","0","1","0","0","3","3","3","3","0"
"1","2016-09-20 04:20:00","0","8","0","3","3","0","0","2","0","0","7","1","0","0","8"
"1","2016-09-20 04:20:00","1","17","0","14","2","0","0","1","0","0","14","3","7","10","0"
"2","2016-09-20 04:20:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 04:40:00","0","11","0","7","2","1","0","1","0","0","9","2","0","0","11"
"3","2016-09-20 04:40:00","1","4","0","4","0","0","0","0","0","0","4","0","3","1","0"
"1","2016-09-20 04:40:00","0","15","0","6","5","2","1","1","0","0","14","1","0","0","15"
"1","2016-09-20 04:40:00","1","20","0","17","1","1","0","1","0","0","17","3","10","10","0"
"2","2016-09-20 04:40:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","2016-09-20 05:00:00","0","12","0","8","4","0","0","0","0","0","10","2","0","0","12"
"3","2016-09-20 05:00:00","1","12","0","5","2","2","0","3","0","0","9","3","5","7","0"
"1","2016-09-20 05:00:00","0","9","0","3","5","1","0","0","0","0","8","1","0","0","9"
"1","2016-09-20 05:00:00","1","27","0","20","3","1","0","3","0","0","27","0","13","14","0"
"2","2016-09-20 05:00:00","0","5","0","4","1","0","0","0","0","0","5","0","0","0","5"
"3","2016-09-20 05:20:00","0","17","0","9","8","0","0","0","0","0","16","1","0","0","17"
"3","2016-09-20 05:20:00","1","12","0","9","2","1","0","0","0","0","12","0","5","7","0"
"1","2016-09-20 05:20:00","0","4","0","3","1","0","0","0","0","0","4","0","0","0","4"
"1","2016-09-20 05:20:00","1","37","0","25","7","2","0","2","0","1","36","1","10","27","0"
"2","2016-09-20 05:20:00","0","18","0","11","6","0","1","0","0","0","15","3","0","0","18"
"3","2016-09-20 05:40:00","0","20","0","13","7","0","0","0","0","0","19","1","0","0","20"
"3","2016-09-20 05:40:00","1","18","0","12","4","0","0","2","0","0","15","3","6","12","0"
"1","2016-09-20 05:40:00","0","10","0","8","2","0","0","0","0","0","8","2","0","0","10"
"1","2016-09-20 05:40:00","1","35","0","21","3","3","0","8","0","0","31","4","11","24","0"
"2","2016-09-20 05:40:00","0","21","0","13","8","0","0","0","0","0","17","4","0","0","21"
"3","2016-09-20 06:00:00","0","31","0","20","10","1","0","0","0","0","24","7","0","0","31"
"3","2016-09-20 06:00:00","1","24","0","18","3","3","0","0","0","0","22","2","14","10","0"
"1","2016-09-20 06:00:00","0","13","0","11","2","0","0","0","0","0","9","4","0","0","13"
"1","2016-09-20 06:00:00","1","47","0","34","6","4","0","2","0","1","43","4","24","23","0"
"2","2016-09-20 06:00:00","0","33","0","29","4","0","0","0","0","0","30","3","0","0","33"
"3","2016-09-20 06:20:00","0","43","1","30","12","0","0","0","0","0","33","10","0","0","43"
"3","2016-09-20 06:20:00","1","43","0","31","6","4","0","1","0","1","36","7","22","21","0"
"1","2016-09-20 06:20:00","0","20","0","15","5","0","0","0","0","0","16","4","0","0","20"
"1","2016-09-20 06:20:00","1","59","0","40","14","2","1","2","0","0","56","3","35","24","0"
"2","2016-09-20 06:20:00","0","31","0","26","5","0","0","0","0","0","24","7","0","0","31"
"3","2016-09-20 06:40:00","0","80","0","59","19","1","1","0","0","0","59","21","0","0","80"
"3","2016-09-20 06:40:00","1","66","0","58","2","2","0","4","0","0","57","9","52","14","0"
"1","2016-09-20 06:40:00","0","29","0","24","2","2","1","0","0","0","21","8","0","0","29"
"1","2016-09-20 06:40:00","1","69","0","52","8","4","3","2","0","0","60","9","41","28","0"
"2","2016-09-20 06:40:00","0","54","0","48","6","0","0","0","0","0","41","13","0","0","54"
"3","2016-09-20 07:00:00","0","113","0","89","18","1","5","0","0","0","68","45","0","0","113"
"3","2016-09-20 07:00:00","1","83","0","72","8","1","0","2","0","0","64","19","64","19","0"
"1","2016-09-20 07:00:00","0","38","0","34","3","0","1","0","0","0","24","14","0","0","38"
"1","2016-09-20 07:00:00","1","88","0","70","12","3","3","0","0","0","65","23","68","20","0"
"2","2016-09-20 07:00:00","0","79","0","71","7","0","1","0","0","0","51","28","0","0","79"
"3","2016-09-20 07:20:00","0","141","0","120","18","1","2","0","0","0","93","48","0","0","141"
"3","2016-09-20 07:20:00","1","97","0","88","3","0","4","2","0","0","70","27","89","8","0"
"1","2016-09-20 07:20:00","0","30","0","28","2","0","0","0","0","0","23","7","0","0","30"
"1","2016-09-20 07:20:00","1","126","0","112","5","5","1","2","0","1","94","32","100","26","0"
"2","2016-09-20 07:20:00","0","86","0","78","7","1","0","0","0","0","52","34","0","0","86"
"3","2016-09-20 07:40:00","0","136","0","121","12","1","2","0","0","0","85","51","0","0","136"
"3","2016-09-20 07:40:00","1","122","0","115","5","1","0","1","0","0","94","28","104","18","0"
"1","2016-09-20 07:40:00","0","31","0","30","1","0","0","0","0","0","22","9","0","0","31"
"1","2016-09-20 07:40:00","1","139","0","130","4","3","2","0","0","0","99","40","119","20","0"
"2","2016-09-20 07:40:00","0","93","0","81","12","0","0","0","0","0","57","36","0","0","93"
"3","2016-09-20 08:00:00","0","145","0","127","17","0","1","0","0","0","102","43","0","0","145"
"3","2016-09-20 08:00:00","1","154","0","147","5","1","0","1","0","0","111","43","142","12","0"
"1","2016-09-20 08:00:00","0","53","0","46","7","0","0","0","0","0","32","21","0","0","53"
"1","2016-09-20 08:00:00","1","132","0","115","11","3","1","2","0","0","95","37","108","24","0"
"2","2016-09-20 08:00:00","0","112","0","103","9","0","0","0","0","0","79","33","0","0","112"
"3","2016-09-20 08:20:00","0","173","0","156","16","1","0","0","0","0","125","48","0","0","173"
"3","2016-09-20 08:20:00","1","209","0","197","8","1","0","1","0","2","148","61","195","14","0"
"1","2016-09-20 08:20:00","0","50","0","42","6","2","0","0","0","0","29","21","0","0","50"
"1","2016-09-20 08:20:00","1","151","0","142","5","2","2","0","0","0","119","32","132","19","0"
"2","2016-09-20 08:20:00","0","111","0","104","6","1","0","0","0","0","72","39","0","0","111"
"3","2016-09-20 08:40:00","0","154","0","133","19","1","1","0","0","0","105","49","0","0","154"
"3","2016-09-20 08:40:00","1","210","0","198","7","2","1","2","0","0","136","74","197","13","0"
"1","2016-09-20 08:40:00","0","45","0","42","1","2","0","0","0","0","30","15","0","0","45"
"1","2016-09-20 08:40:00","1","131","0","117","8","2","0","2","0","2","108","23","109","22","0"
"2","2016-09-20 08:40:00","0","112","0","104","8","0","0","0","0","0","79","33","0","0","112"
"3","2016-09-20 09:00:00","0","144","0","127","16","0","1","0","0","0","99","45","0","0","144"
